instance,votes,candidates,trivial,reductions,hull_val,hull_time,hull++_val,hull++_time,TMC_val,TMC_time,valtr_val,valtr_time,QCP_val,QCP_time,IR_val,IR_time
../PrefLib-Data/datasets/00006 - skate/00006-00000032.soc,9,23,None,,False,0.0028049536049366,False,0.00290190614759922,None,0.137004975229502,None,1.44408720359206,None,None,None,None
../PrefLib-Data/datasets/00006 - skate/00006-00000033.soc,9,23,None,,False,0.00161402113735676,False,0.00155577249825001,None,0.143990855664015,False,0.329362818971276,None,None,None,None
../PrefLib-Data/datasets/00006 - skate/00006-00000034.soc,9,23,None,k-block(9;22),False,0.00154877826571465,False,0.0015680342912674,None,0.144177708774805,None,1.22980649583042,None,None,None,None
../PrefLib-Data/datasets/00006 - skate/00006-00000035.soc,9,18,None,k-block(9;17),False,0.000782668590545654,False,0.000778602436184883,None,0.0740092042833567,None,0.565627463161945,None,None,False,2421.47797390074
../PrefLib-Data/datasets/00006 - skate/00006-00000036.soc,9,18,None,k-block(9;17),False,0.000811375677585602,False,0.00080391950905323,False,0.00238213315606117,False,0.572694811969996,None,None,False,718.370559452102
../PrefLib-Data/datasets/00006 - skate/00006-00000037.soc,9,19,None,k-block(9;18),False,0.000945437699556351,False,0.000968640670180321,None,0.0906386002898216,None,0.612231083214283,None,None,None,None
../PrefLib-Data/datasets/00006 - skate/00006-00000044.soc,9,20,None,,False,0.000737754628062248,False,0.00073668360710144,None,0.0685512945055962,None,0.937923941761255,None,None,None,None
../PrefLib-Data/datasets/00006 - skate/00006-00000046.soc,7,30,None,k-block(7;29),False,0.00222738273441792,False,0.00221759453415871,None,0.0896246731281281,None,4.15583636052907,None,None,None,None
../PrefLib-Data/datasets/00006 - skate/00006-00000048.soc,9,24,None,middle(9;23),False,0.0107906349003315,False,0.0109039098024368,None,0.133815595880151,None,1.39561498351395,None,None,None,None
../PrefLib-Data/datasets/00009 - agh/00009-00000001.soc,123,9,None,,False,0.14952795766294,False,0.15714835934341,False,0.169480444863439,False,0.0152642298489809,None,None,False,0.651310613378882
../PrefLib-Data/datasets/00009 - agh/00009-00000002.soc,70,7,None,,False,0.0669024214148521,False,0.0711098033934832,None,5.6196004152298E-06,False,0.00673242472112179,None,None,False,0.642607839778066
../PrefLib-Data/datasets/00011 - web/00011-00000001.soc,5,240,None,,False,0.152174435555935,False,0.152068855240941,False,0.0144347231835127,False,879.425006344914,None,None,None,None
../PrefLib-Data/datasets/00011 - web/00011-00000002.soc,5,242,None,,False,0.161232132464647,False,0.213615210726857,False,0.00642885640263557,False,15.7357368469238,None,None,False,3355.65693549439
../PrefLib-Data/datasets/00011 - web/00011-00000003.soc,5,103,None,,False,0.0337685793638229,False,0.034025302156806,False,0.00469065085053444,False,208.799492131919,None,None,None,None
../PrefLib-Data/datasets/00012 - shirt/00012-00000001.soc,30,11,None,,False,0.000380147248506546,False,0.000366931781172752,False,0.026797553524375,False,0.0131852105259895,None,None,False,0.134093657135963
../PrefLib-Data/datasets/00014 - sushi/00014-00000001.soc,4926,10,False,None,None,None,None,None,None,None,None,None,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000001.soc,4,240,None,,False,0.161131119355559,False,0.161291733384132,False,0.0150717627257109,False,2177.08297790773,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000002.soc,5,240,None,,False,0.163781683892012,False,0.163909005001187,False,0.0249257888644934,False,1001.46598939598,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000003.soc,4,242,None,,False,0.18799995444715,False,0.187051994726062,False,0.00937073677778244,False,1477.08594298735,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000004.soc,5,242,None,,False,0.186713894829154,False,0.187027158215642,False,0.0094623826444149,False,16.3078223895282,None,None,False,1259.68292589113
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000005.soc,4,103,None,,False,0.0330588687211275,False,0.0329686775803566,False,0.0109908580780029,False,327.497819226235,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000006.soc,5,103,None,,False,0.0293193757534027,False,0.0301016513258219,False,0.00337683036923409,False,222.031521562487,None,None,False,3593.73560060374
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000007.soc,4,110,None,,False,0.0338492505252361,False,0.0343267619609833,False,0.0414901785552502,False,315.514433413744,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000008.soc,4,99,None,,False,0.0180835388600826,False,0.0179835110902786,False,0.00233951583504677,False,387.351311964914,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000009.soc,4,115,None,,False,0.0428951773792505,False,0.0427094865590334,False,0.0537758357822895,False,694.059155531228,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000010.soc,4,71,None,,False,0.0157974846661091,False,0.0158257689327002,False,0.0103020872920752,False,88.8901967070997,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000011.soc,4,63,None,,False,0.0110487956553698,False,0.0109590459614992,False,0.00234569609165192,False,85.7155970018357,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000012.soc,4,100,None,,False,0.0189340505748987,False,0.0189558025449514,False,0.00145462527871132,False,53.3445414286107,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000013.soc,4,93,None,,False,0.0240305680781603,False,0.0238530617207289,False,0.00420413538813591,False,83.816803779453,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000014.soc,4,163,None,,False,0.085095489397645,False,0.0852006170898676,False,0.195375554263592,None,None,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000015.soc,4,69,None,,None,0.0133922100067139,None,0.0273586641997099,False,0.0184247456490994,None,184.425095796585,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000016.soc,4,70,None,,False,0.0143791884183884,False,0.0141749531030655,False,0.0353168938308954,None,157.478160623461,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000017.soc,4,127,None,,False,0.0447317659854889,False,0.0451190173625946,False,0.105940885841846,False,210.226726505905,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000018.soc,4,115,None,,False,0.0387599281966686,False,0.0372220333665609,False,0.00353834591805935,None,980.287778524682,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000019.soc,4,87,None,,False,0.0138194132596254,False,0.0138468947261572,False,0.0315427239984274,False,92.3827264308929,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000020.soc,4,122,None,middle(4;121),False,0.0419361609965563,False,0.041881836950779,False,0.0188380368053913,False,607.359599513933,None,None,False,689.261293098331
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000021.soc,4,96,None,,False,0.0300807319581509,False,0.0298678707331419,False,0.00441171228885651,False,406.049371385947,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000022.soc,4,112,None,,False,0.0386674087494612,False,0.0385848823934794,False,0.00561421923339367,False,875.947584737092,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000023.soc,4,142,None,,False,0.057198466733098,False,0.0574671626091003,False,0.0686219874769449,False,2886.72057143599,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000024.soc,4,91,None,,False,0.0231300499290228,False,0.0230355523526669,False,0.0290657691657543,False,0.930110227316618,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000025.soc,4,115,None,,False,0.0378354098647833,False,0.0378588028252125,False,0.003249391913414,False,443.69491311349,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000026.soc,4,82,None,,False,0.0212388653308153,False,0.0212542656809092,False,0.00485345907509327,False,143.357968224213,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000027.soc,4,95,None,,False,0.0257512666285038,False,0.0253384746611118,False,0.00322768837213516,False,28.8308352995664,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000028.soc,4,102,None,,False,0.0289333518594503,False,0.0288708843290806,False,0.00193042121827602,False,186.28300929442,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000029.soc,4,106,None,,False,0.0204892922192812,False,0.0205304510891438,False,0.024597205221653,False,244.923017533496,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000030.soc,4,64,None,,False,0.0116304103285074,False,0.0117162130773067,False,0.00281320512294769,False,90.4345006793737,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000031.soc,4,67,None,,False,0.0124051310122013,False,0.0125813521444798,False,0.00264026038348675,False,50.3015533629805,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000032.soc,4,153,None,,False,0.0660461224615574,False,0.0661714691668749,False,0.149639192968607,False,1297.67100562714,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000033.soc,4,128,None,,False,0.0512993838638067,False,0.0513853169977665,False,0.0638345405459404,False,114.393005218357,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000034.soc,4,55,None,,None,0.00840651802718639,None,0.0167757235467434,False,0.00215970166027546,None,71.4766506701708,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000035.soc,4,68,None,middle(4;67),False,0.00819259323179722,False,0.00814867950975895,False,0.00199573859572411,None,114.617665935308,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000036.soc,4,102,None,,False,0.032483322545886,False,0.0324660521000624,False,0.00328353419899941,None,928.510407755151,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000037.soc,4,67,None,,False,0.0125027857720852,False,0.0124899111688137,False,0.00297623686492443,None,167.202695347369,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000038.soc,4,93,None,,False,0.0155722722411156,False,0.0156271662563086,False,0.00165591388940811,False,79.7438870668411,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000039.soc,4,89,None,,False,0.0246835220605135,False,0.0245235506445169,False,0.00528335943818092,None,503.483773481101,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000040.soc,4,131,None,,False,0.0487495828419924,False,0.0485578738152981,False,0.0608543381094933,False,118.611909868196,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000041.soc,4,70,None,,None,0.0153581947088242,None,0.0304961558431387,False,0.00297519378364086,None,178.174590265378,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000042.soc,4,100,None,,False,0.0287051256746054,False,0.0286727361381054,False,0.00645050965249538,False,395.465903161094,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000043.soc,4,18,None,k-block(4;17),False,0.000809656456112862,False,0.000812903046607971,False,0.00155898183584213,None,0.655985683202744,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000044.soc,4,45,None,,None,0.0037703774869442,None,0.00746442936360836,False,0.00100634433329105,None,21.080046005547,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000045.soc,4,32,None,,False,0.0030333437025547,False,0.00301836617290974,False,0.00182248838245869,None,8.25377432629466,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000046.soc,4,40,None,,None,0.00518951751291752,None,0.0102798696607351,False,0.00369113869965076,None,18.9977421760559,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000047.soc,3,28,None,,None,1.96974724531174E-05,None,6.52298331260681E-06,False,0.000765535980463028,None,0.00283924676477909,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000048.soc,3,10,None,k-block(3;9),None,5.96232712268829E-06,None,7.82497227191925E-06,None,0.00031178817152977,True,5.45040072500706,True,0.899147182703018,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000049.soc,4,38,None,,None,0.00469366647303104,None,0.0093837957829237,False,0.00205842405557632,None,15.8930030018091,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000050.soc,4,26,None,,False,0.00183939933776855,False,0.00194086134433746,False,0.00295257940888405,None,3.34483488835394,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000051.soc,4,77,None,,False,0.018565034493804,False,0.0184613671153784,False,0.0244681909680367,False,184.473844952881,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000052.soc,3,21,None,,None,1.7363578081131E-05,None,9.47713851928711E-06,None,0.00144089758396149,None,0.00346733070909977,None,30.0874442905188,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000053.soc,3,23,None,middle(3;22),None,2.69711017608643E-05,None,9.93907451629639E-06,None,0.00194381736218929,None,0.0038530807942152,None,30.1120701432228,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000054.soc,4,60,None,,None,0.00654509849846363,None,0.0130574442446232,False,0.00969895906746388,None,68.0436698012054,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000055.soc,4,52,None,,None,0.00760048627853394,None,0.0150328110903502,False,0.00367846339941025,None,49.1550566274673,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000056.soc,4,44,None,,None,0.00550594739615917,None,0.0106952488422394,False,0.00232936441898346,None,25.6274729147553,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000057.soc,4,73,None,middle(4;72),False,0.0162413213402033,False,0.0162715092301369,False,0.0219910852611065,False,70.2756259087473,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000058.soc,4,21,None,,None,0.00126676447689533,None,0.00237602926790714,None,0.00554726272821426,None,1.3183084782213,None,30.1102086901665,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000059.soc,4,55,None,,False,0.00548888556659222,False,0.00551332347095013,False,0.0010114423930645,False,42.8009416684508,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000060.soc,4,72,None,,False,0.0146093554794788,False,0.0143893323838711,False,0.00249384343624115,None,215.776014648378,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000061.soc,4,41,None,,None,0.0048112478107214,None,0.00959352217614651,False,0.00273361802101135,None,21.1994895394892,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000062.soc,4,37,None,middle(4;36),None,0.00406071543693543,None,0.00808576866984367,False,0.001826336607337,None,12.4138568043709,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000063.soc,4,29,None,,None,0.0023538526147604,None,0.00468422845005989,False,0.000989306718111038,None,3.43197207711637,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000064.soc,4,43,None,,False,0.00595434196293354,False,0.00592528656125069,False,0.00250577926635742,None,26.1080992799252,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000065.soc,4,40,None,,False,0.00466871447861195,False,0.00446244701743126,False,0.00174229964613915,None,22.5525760110468,None,None,None,None
../PrefLib-Data/datasets/00015 - cleanweb/00015-00000066.soc,4,52,None,,False,0.00790046527981758,False,0.007911566644907,False,0.00202872604131699,None,55.2536513339728,None,None,None,None
